title,price,subtitle,city
3-комнатная квартира · 50 м² · 5/5 этаж,17 500 000 〒,Астана 34/1,Усть-Каменогорск
2-комнатная квартира · 44 м² · 2/5 этаж,16 700 000 〒,"Ульбинский, Кабанбай Батыра",Усть-Каменогорск
1-комнатная квартира · 35.4 м² · 4/5 этаж,13 700 000 〒,"Ульбинский, Бульвар Гагарина 26/1",Усть-Каменогорск
2-комнатная квартира · 52 м² · 5/5 этаж,14 500 000 〒,"Ульбинский, Бажова 345",Усть-Каменогорск
3-комнатная квартира · 110 м² · 3/3 этаж,65 000 000 〒,Дружбы народов,Усть-Каменогорск
1-комнатная квартира · 32 м² · 2/5 этаж,14 700 000 〒,Казахстан 98/2 — Б.Пушкина,Усть-Каменогорск
2-комнатная квартира · 59.9 м² · 3/4 этаж,37 000 000 〒,Красина 8В,Усть-Каменогорск
3-комнатная квартира · 67.6 м² · 4/5 этаж,24 500 000 〒,Пр. Независимости 61/1,Усть-Каменогорск
1-комнатная квартира · 46.4 м² · 12/16 этаж,21 500 000 〒,"Ульбинский, Каныша Сатпаева 55/9 — Драмтеатр",Усть-Каменогорск
4-комнатная квартира · 98 м² · 2/9 этаж,59 000 000 〒,Крылова 70,Усть-Каменогорск
2-комнатная квартира · 51.6 м²,25 300 000 〒,"Ульбинский, улица красина 8/1",Усть-Каменогорск
3-комнатная квартира · 90 м² · 9/10 этаж,47 000 000 〒,Казыбек Би 38 — Плюс Гараж во дворе,Усть-Каменогорск
3-комнатная квартира · 96.5 м² · 2/6 этаж,43 400 000 〒,И.Есенберлина 11,Усть-Каменогорск
3-комнатная квартира · 83 м² · 8/9 этаж,29 500 000 〒,Аль-Фараби 40,Усть-Каменогорск
2-комнатная квартира · 63.5 м² · 5/5 этаж,21 000 000 〒,"Ульбинский, Кокжал барака 7/2",Усть-Каменогорск
2-комнатная квартира · 45 м² · 3/5 этаж,14 500 000 〒,"Ульбинский, Кабанбай Батыра 116",Усть-Каменогорск
1-комнатная квартира · 46 м² · 4/5 этаж,18 000 000 〒,Кокжал Барака 14/1 75,Усть-Каменогорск
1-комнатная квартира · 52 м² · 13/13 этаж,25 500 000 〒,Тохтарова 57,Усть-Каменогорск
3-комнатная квартира · 57.1 м² · 4/5 этаж,24 000 000 〒,проспект Ауэзова 14,Усть-Каменогорск
3-комнатная квартира · 57.1 м² · 5/5 этаж,15 000 000 〒,"Ульбинский, Назарбаева 9",Усть-Каменогорск
3-комнатная квартира · 65 м² · 5/9 этаж,30 500 000 〒,Бульвар Гагарина 18/1,Усть-Каменогорск
2-комнатная квартира · 53 м² · 2/7 этаж,29 900 000 〒,"Ульбинский, Протазанова 123",Усть-Каменогорск
2-комнатная квартира · 42.4 м² · 5/5 этаж,15 800 000 〒,"Ульбинский, Михаэлиса 11",Усть-Каменогорск
1-комнатная квартира · 35.4 м² · 5/5 этаж,10 800 000 〒,Свободы 3,Усть-Каменогорск
4-комнатная квартира · 60 м² · 5/5 этаж,15 500 000 〒,"Ульбинский, Беспалова 49",Усть-Каменогорск
3-комнатная квартира · 67 м² · 8/9 этаж,24 200 000 〒,К.Сатпаева 6,Усть-Каменогорск
3-комнатная квартира · 65 м² · 3/10 этаж,30 800 000 〒,Утепова 31/4 — Утепова-Казыбек би,Усть-Каменогорск
3-комнатная квартира · 76 м² · 9/10 этаж,29 900 000 〒,Серикбаева 23/2,Усть-Каменогорск
1-комнатная квартира · 31 м² · 3/5 этаж,11 500 000 〒,Бурова 39/2,Усть-Каменогорск
4-комнатная квартира · 124.7 м² · 9/10 этаж,63 500 000 〒,"Ульбинский, Илияса Есенберлина 20",Усть-Каменогорск
1-комнатная квартира · 31 м² · 3/5 этаж,11 000 000 〒,Добролюбова 43,Усть-Каменогорск
2-комнатная квартира · 45 м² · 1/5 этаж,14 500 000 〒,Казахстан 95,Усть-Каменогорск
2-комнатная квартира · 48 м² · 4/5 этаж,26 700 000 〒,Сатпаева 8,Усть-Каменогорск
2-комнатная квартира · 55 м² · 2/9 этаж,23 500 000 〒,Кабанбай Батыра 152/1 — Кабанбай Батыра рядом Казахстана,Усть-Каменогорск
2-комнатная квартира · 75 м² · 1/9 этаж,30 700 000 〒,"Ульбинский, Кокжал Барака 19/2",Усть-Каменогорск
3-комнатная квартира · 58 м² · 4/5 этаж,20 000 000 〒,Ахмирово 4,Усть-Каменогорск
1-комнатная квартира · 31 м² · 1/5 этаж,12 400 000 〒,Набережная СЛАВСКОГО 26а — Крылова ауэзова,Усть-Каменогорск
2-комнатная квартира · 50.8 м² · 5/12 этаж,29 500 000 〒,"Протозанова 113 — Р-н ""Стрелка"", рядом: 17 школа, церковь.",Усть-Каменогорск
1-комнатная квартира · 25.6 м² · 1/5 этаж,10 000 000 〒,"Ульбинский, Шакарима 4/1 — Департамент Юстиции ВКО",Усть-Каменогорск
3-комнатная квартира · 62.9 м² · 3/5 этаж,24 500 000 〒,"Ульбинский, Бажова 343/3",Усть-Каменогорск
3-комнатная квартира · 127 м² · 6/10 этаж,64 000 000 〒,"Ульбинский, Казыбек Би 42",Усть-Каменогорск
1-комнатная квартира · 31 м² · 2/5 этаж,12 500 000 〒,"Ульбинский, Крылова 82",Усть-Каменогорск
2-комнатная квартира · 44 м² · 3/5 этаж,14 500 000 〒,Беспалова 49,Усть-Каменогорск
2-комнатная квартира · 50.7 м² · 5/10 этаж,24 500 000 〒,Утепова 31/4 — Казыбек би-Утепова,Усть-Каменогорск
3-комнатная квартира · 60 м² · 3/5 этаж,17 500 000 〒,бульвар Гагарина 14,Усть-Каменогорск
3-комнатная квартира · 57.4 м² · 1/5 этаж,15 900 000 〒,Севастопольская 7/1,Усть-Каменогорск
3-комнатная квартира · 59 м² · 4/5 этаж,21 500 000 〒,Протозанова 33 — ЦДК,Усть-Каменогорск
3-комнатная квартира · 89 м² · 5/10 этаж,44 000 000 〒,Казыбек би 9/3,Усть-Каменогорск
2-комнатная квартира · 51.13 м² · 3/5 этаж,20 500 000 〒,бульвар Гагарина 22,Усть-Каменогорск
3-комнатная квартира · 71 м² · 3/5 этаж,31 000 000 〒,"Ульбинский, Утепова 17 — ТД Айгерим-Достык",Усть-Каменогорск
2-комнатная квартира · 50.4 м² · 5/6 этаж,22 700 000 〒,Утепова 29,Усть-Каменогорск
3-комнатная квартира · 95 м² · 9/10 этаж,39 800 000 〒,Базовая 4/6,Усть-Каменогорск
2-комнатная квартира · 45 м² · 5/5 этаж,14 500 000 〒,Бурова 25/1,Усть-Каменогорск
2-комнатная квартира · 56 м² · 1/5 этаж,20 500 000 〒,А.Молдагуловой 17/5,Усть-Каменогорск
2-комнатная квартира · 44 м² · 5/5 этаж,15 000 000 〒,Мызы 43/1,Усть-Каменогорск
